id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
400786,34,technician,single,tertiary,no,1,yes,no,cellular,30,apr,510,1,60,1,failure,1
345142,35,management,married,tertiary,no,1672,no,no,cellular,7,aug,82,3,-1,0,unknown,0
623792,31,management,single,tertiary,no,2431,no,no,cellular,9,feb,589,3,-1,0,unknown,0
525662,43,management,married,tertiary,no,2587,no,no,cellular,10,nov,288,2,97,2,success,1
195583,29,management,single,tertiary,no,422,yes,no,cellular,15,jul,605,5,-1,0,unknown,0
259692,53,management,married,tertiary,no,-1613,yes,no,unknown,3,jun,136,1,-1,0,unknown,0
671175,56,retired,married,secondary,no,588,no,no,cellular,26,mar,137,1,-1,0,unknown,0
488314,47,retired,married,secondary,no,745,no,no,cellular,12,aug,657,2,-1,0,unknown,0
516198,54,retired,married,secondary,no,2291,yes,yes,cellular,18,jul,118,1,-1,0,unknown,0
512020,41,blue-collar,married,primary,no,-141,yes,yes,cellular,31,jul,114,6,-1,0,unknown,0
5067,27,student,single,secondary,no,16,no,no,cellular,8,sep,124,2,-1,0,unknown,0
664336,39,management,divorced,tertiary,no,1074,yes,no,cellular,16,jul,88,2,-1,0,unknown,0
410175,37,management,married,secondary,no,477,no,no,cellular,20,aug,77,4,-1,0,unknown,0
61819,46,management,married,tertiary,no,1720,no,no,cellular,11,aug,230,2,-1,0,unknown,0
17791,36,unemployed,married,secondary,no,1047,no,no,cellular,12,aug,409,2,-1,0,unknown,1
346670,30,technician,single,secondary,no,-241,yes,no,unknown,6,may,193,2,-1,0,unknown,0
665915,39,technician,single,tertiary,no,473,no,no,cellular,22,aug,1073,4,-1,0,unknown,1
520212,34,technician,single,tertiary,no,1496,yes,no,unknown,16,may,266,3,-1,0,unknown,0
445385,42,management,married,tertiary,no,8277,no,no,cellular,18,aug,515,5,-1,0,unknown,0
666458,37,blue-collar,married,primary,no,-32,yes,no,unknown,6,may,206,1,-1,0,unknown,0
546774,38,blue-collar,married,primary,no,500,no,no,cellular,22,oct,16,4,-1,0,unknown,0
574697,33,blue-collar,single,secondary,no,2195,no,no,cellular,20,nov,462,2,-1,0,unknown,0
746113,49,retired,married,tertiary,no,4,yes,yes,cellular,20,apr,6,1,-1,0,unknown,0
99333,36,blue-collar,married,secondary,no,576,yes,no,cellular,17,apr,285,1,-1,0,unknown,0
514605,34,blue-collar,married,secondary,no,-14,yes,yes,cellular,20,apr,8,3,-1,0,unknown,0
255223,57,retired,married,secondary,no,1238,no,no,cellular,30,jul,654,2,-1,0,unknown,0
208087,38,admin.,married,secondary,no,1671,no,no,unknown,16,jun,100,1,-1,0,unknown,0
35439,50,self-employed,married,tertiary,no,0,yes,no,cellular,2,mar,136,4,-1,0,unknown,0
56099,57,retired,divorced,secondary,no,1146,yes,no,unknown,7,may,535,2,-1,0,unknown,0
308576,40,management,married,tertiary,no,297,yes,yes,telephone,12,feb,513,3,-1,0,unknown,0
654723,37,management,single,tertiary,no,2031,no,no,cellular,9,jul,90,1,-1,0,unknown,0
666750,38,management,married,tertiary,no,839,no,no,cellular,20,nov,206,1,-1,0,unknown,0
2774,35,management,married,tertiary,no,-547,no,yes,cellular,10,jul,114,2,-1,0,unknown,0
121242,27,technician,single,secondary,yes,6,yes,yes,unknown,9,may,164,1,-1,0,unknown,0
574337,48,admin.,single,secondary,no,811,yes,yes,cellular,12,may,114,4,-1,0,unknown,0
663243,33,admin.,single,secondary,no,703,yes,no,cellular,18,may,76,3,-1,0,unknown,0
276156,29,admin.,divorced,secondary,no,3,yes,no,cellular,12,may,114,1,-1,0,unknown,0
631889,60,self-employed,married,secondary,no,687,no,yes,unknown,12,jun,121,1,-1,0,unknown,0
102375,45,admin.,single,secondary,no,2770,no,no,cellular,29,jan,161,1,246,1,failure,0
466582,41,management,married,tertiary,no,22,yes,no,unknown,26,may,129,2,-1,0,unknown,0
120189,50,blue-collar,single,secondary,no,8990,no,no,cellular,18,nov,633,1,-1,0,unknown,0
700940,56,technician,married,secondary,no,675,no,no,cellular,20,aug,472,2,-1,0,unknown,0
208120,31,management,married,tertiary,no,876,no,no,cellular,30,apr,1109,1,-1,0,unknown,1
709947,31,technician,married,secondary,no,3338,yes,no,cellular,16,apr,226,2,80,7,success,1
204416,28,blue-collar,single,primary,no,1089,yes,no,cellular,20,apr,8,1,-1,0,unknown,0
257354,51,management,divorced,tertiary,no,1778,no,no,cellular,8,sep,146,1,97,4,failure,1
677282,59,blue-collar,married,primary,no,3114,no,no,cellular,13,aug,150,2,-1,0,unknown,1
98846,29,blue-collar,married,primary,no,1210,yes,no,unknown,4,jun,431,2,-1,0,unknown,0
467404,41,self-employed,married,tertiary,no,39,no,no,cellular,18,aug,52,7,-1,0,unknown,0
238293,44,admin.,married,secondary,no,1221,yes,no,unknown,7,may,49,1,-1,0,unknown,0
651634,46,technician,married,secondary,no,545,no,no,cellular,26,aug,588,6,-1,0,unknown,0
430598,33,management,married,secondary,no,879,yes,no,cellular,6,may,829,1,-1,0,unknown,1
519981,36,blue-collar,married,secondary,no,576,yes,no,unknown,12,may,226,4,-1,0,unknown,0
573692,43,blue-collar,married,secondary,no,12,no,yes,cellular,24,jul,140,6,-1,0,unknown,0
546088,42,blue-collar,married,secondary,no,633,no,no,cellular,24,jul,287,2,-1,0,unknown,0
141175,35,housemaid,married,secondary,no,2166,no,no,cellular,21,nov,119,1,-1,0,unknown,0
659193,41,blue-collar,married,secondary,no,1125,yes,no,cellular,14,may,815,1,287,3,failure,1
182335,51,housemaid,married,primary,no,618,no,no,cellular,14,aug,957,2,-1,0,unknown,1
626974,42,blue-collar,married,primary,no,1074,yes,no,cellular,9,apr,168,2,-1,0,unknown,0
231838,33,management,married,tertiary,no,0,no,no,cellular,27,aug,94,6,-1,0,unknown,0
712479,46,housemaid,married,primary,no,3764,no,no,unknown,20,jun,6,2,-1,0,unknown,0
43326,28,management,single,tertiary,no,687,yes,no,cellular,28,jan,100,1,-1,0,unknown,1
717405,42,unemployed,divorced,secondary,no,0,no,no,cellular,6,feb,6,6,-1,0,unknown,0
723197,29,admin.,single,secondary,no,-17,yes,no,cellular,17,apr,113,1,326,3,failure,0
700344,30,blue-collar,married,secondary,no,2612,yes,no,unknown,14,may,414,6,-1,0,unknown,0
565140,40,admin.,married,secondary,no,37,no,no,cellular,28,jan,86,1,-1,0,unknown,0
271732,33,technician,married,secondary,no,0,yes,yes,cellular,4,aug,154,2,-1,0,unknown,0
79931,20,blue-collar,single,secondary,no,-247,yes,yes,cellular,15,may,166,1,-1,0,unknown,0
643897,47,blue-collar,married,secondary,no,20,yes,no,telephone,14,aug,111,3,-1,0,unknown,0
288554,36,management,married,tertiary,no,663,no,no,cellular,12,aug,103,1,-1,0,unknown,0
677400,66,retired,married,primary,no,1004,no,no,cellular,15,oct,212,1,187,5,success,1
660767,41,blue-collar,married,unknown,no,0,no,no,telephone,30,jul,120,3,-1,0,unknown,0
16102,34,blue-collar,married,secondary,no,674,yes,no,cellular,20,apr,239,1,-1,0,unknown,0
451487,49,technician,divorced,secondary,no,8266,no,no,cellular,21,nov,515,1,-1,0,unknown,0
557523,44,technician,married,secondary,no,0,yes,yes,cellular,17,nov,89,1,-1,0,unknown,0
240858,35,management,divorced,tertiary,yes,-468,no,no,cellular,28,jul,1867,2,-1,0,unknown,1
452037,50,admin.,married,secondary,no,1538,yes,no,unknown,14,may,609,2,-1,0,unknown,0
9960,73,retired,married,secondary,no,476,no,no,telephone,3,feb,532,2,-1,0,unknown,1
446701,50,blue-collar,married,secondary,no,622,yes,yes,unknown,2,jun,184,2,-1,0,unknown,0
352598,28,blue-collar,single,secondary,no,2,yes,no,cellular,7,may,189,1,-1,0,unknown,0
588593,35,services,married,secondary,no,1549,yes,yes,unknown,19,may,644,4,-1,0,unknown,0
489898,54,technician,married,secondary,no,-298,no,yes,cellular,9,jul,126,1,-1,0,unknown,0
295767,43,technician,married,tertiary,no,0,no,no,cellular,18,aug,97,7,-1,0,unknown,0
58382,48,technician,married,secondary,no,771,yes,no,cellular,17,nov,710,2,-1,0,unknown,1
535110,41,management,married,tertiary,no,-101,no,no,unknown,20,jun,89,3,-1,0,unknown,0
226748,41,blue-collar,married,secondary,no,-14,yes,yes,unknown,8,may,144,1,-1,0,unknown,0
631362,36,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,191,1,-1,0,unknown,0
563646,46,self-employed,married,tertiary,no,2199,no,no,telephone,12,aug,137,1,-1,0,unknown,0
100504,56,management,married,tertiary,no,-563,no,no,cellular,7,jul,79,1,-1,0,unknown,0
688556,49,admin.,divorced,secondary,no,468,yes,no,unknown,3,jun,393,3,-1,0,unknown,0
436365,48,blue-collar,married,primary,yes,-13,no,yes,cellular,27,aug,93,6,-1,0,unknown,0
733645,53,blue-collar,married,secondary,no,2142,no,no,cellular,29,jan,599,2,156,1,failure,0
286567,35,management,married,tertiary,no,0,no,no,cellular,21,aug,124,2,-1,0,unknown,0
420613,29,entrepreneur,single,tertiary,no,1295,no,no,cellular,3,jun,267,2,-1,0,unknown,1
38189,55,blue-collar,married,secondary,no,668,no,no,telephone,28,jan,345,2,-1,0,unknown,0
591791,58,management,single,tertiary,no,1446,no,no,cellular,6,aug,139,4,-1,0,unknown,0
577068,40,technician,married,secondary,no,842,yes,no,cellular,19,aug,143,2,-1,0,unknown,0
419033,53,technician,married,secondary,no,874,yes,no,cellular,5,aug,708,1,-1,0,unknown,1
433073,43,unemployed,married,secondary,no,538,yes,no,unknown,19,jun,139,2,-1,0,unknown,0
297101,51,services,divorced,secondary,no,439,yes,no,cellular,4,feb,138,1,-1,0,unknown,0
638774,31,management,single,secondary,no,0,no,no,cellular,20,aug,134,2,-1,0,unknown,0
334055,42,technician,divorced,secondary,no,-401,no,no,unknown,27,jun,89,1,-1,0,unknown,0
262797,93,unemployed,married,secondary,no,775,no,no,cellular,22,may,369,1,-1,0,unknown,1
543291,41,blue-collar,divorced,secondary,no,-333,yes,no,cellular,12,may,159,3,361,3,failure,0
185497,47,admin.,married,secondary,no,508,yes,no,cellular,18,nov,233,2,-1,0,unknown,0
244363,36,admin.,married,secondary,no,522,yes,no,unknown,20,may,124,1,-1,0,unknown,0
274161,46,management,married,primary,no,926,yes,no,cellular,13,may,632,1,-1,0,unknown,0
40781,42,technician,married,secondary,no,0,yes,no,unknown,15,may,76,5,-1,0,unknown,0
667427,32,unemployed,divorced,secondary,no,-407,yes,no,unknown,23,may,193,1,-1,0,unknown,0
558060,36,management,married,tertiary,no,2272,yes,no,cellular,7,may,77,3,169,5,failure,0
211071,40,blue-collar,divorced,primary,no,0,yes,no,cellular,17,apr,78,1,-1,0,unknown,0
373541,31,technician,single,secondary,no,13,yes,yes,cellular,25,jul,49,5,-1,0,unknown,0
332480,35,management,married,tertiary,no,2986,yes,no,cellular,6,oct,270,1,140,2,failure,1
534197,26,management,single,tertiary,no,692,no,no,cellular,4,may,606,4,-1,0,unknown,0
449643,51,technician,divorced,secondary,no,0,yes,yes,unknown,26,may,463,4,-1,0,unknown,0
19630,43,blue-collar,single,primary,no,1143,yes,no,unknown,9,may,216,2,-1,0,unknown,0
411372,31,technician,married,secondary,no,0,no,no,cellular,28,aug,73,6,-1,0,unknown,0
739270,52,unemployed,married,secondary,no,1533,no,no,cellular,5,jun,733,1,-1,0,unknown,1
214764,29,management,single,tertiary,no,1958,yes,no,cellular,18,may,7,1,-1,0,unknown,0
588510,41,housemaid,married,primary,no,-9,yes,no,unknown,20,jun,382,1,-1,0,unknown,0
27489,36,blue-collar,married,secondary,no,198,yes,no,unknown,16,may,461,2,-1,0,unknown,0
637221,37,unemployed,single,secondary,no,9,yes,no,cellular,17,apr,208,3,-1,0,unknown,0
128920,25,admin.,single,secondary,no,4,yes,yes,unknown,19,may,159,3,-1,0,unknown,0
143643,37,management,married,tertiary,no,1704,yes,no,cellular,6,apr,543,4,-1,0,unknown,0
594069,36,management,married,tertiary,no,0,yes,yes,telephone,7,may,62,2,335,1,other,0
204667,43,blue-collar,married,primary,no,1723,no,no,unknown,17,jun,49,3,-1,0,unknown,0
18990,41,management,married,tertiary,yes,0,no,yes,cellular,25,jul,96,4,-1,0,unknown,0
650384,39,blue-collar,married,secondary,no,1443,no,no,cellular,21,oct,447,1,189,1,success,1
304860,47,technician,divorced,secondary,no,0,no,no,cellular,19,aug,97,4,-1,0,unknown,0
348881,31,admin.,married,secondary,no,142,yes,no,unknown,15,may,678,1,-1,0,unknown,0
716167,25,technician,single,tertiary,no,587,yes,no,unknown,2,jun,193,2,-1,0,unknown,0
35303,25,blue-collar,single,secondary,no,528,yes,no,cellular,18,may,1063,1,-1,0,unknown,1
346183,32,management,married,tertiary,no,1550,no,no,cellular,27,aug,26,19,-1,0,unknown,0
715741,31,blue-collar,married,primary,no,-5,yes,no,unknown,14,may,326,5,-1,0,unknown,0
600584,25,self-employed,single,tertiary,no,655,no,no,cellular,30,apr,796,1,86,1,success,1
356249,43,management,divorced,tertiary,no,4073,yes,no,cellular,18,aug,67,3,-1,0,unknown,0
452932,55,technician,married,secondary,no,-78,yes,no,unknown,26,may,87,4,-1,0,unknown,0
431498,39,management,married,tertiary,no,5450,no,no,cellular,19,aug,124,4,-1,0,unknown,0
209950,32,management,single,tertiary,no,2669,yes,no,cellular,2,apr,426,2,-1,0,unknown,0
472862,51,management,single,tertiary,no,618,yes,no,unknown,12,may,477,3,-1,0,unknown,0
458832,34,blue-collar,single,secondary,no,1833,yes,no,cellular,10,jul,121,1,-1,0,unknown,0
427641,60,admin.,married,unknown,no,757,yes,no,unknown,30,may,746,1,-1,0,unknown,0
534961,31,technician,married,secondary,no,725,yes,no,cellular,28,aug,81,9,-1,0,unknown,0
681241,36,blue-collar,married,secondary,no,0,yes,no,cellular,15,jul,85,4,-1,0,unknown,0
461435,35,management,single,tertiary,no,992,yes,no,cellular,10,feb,97,1,-1,0,unknown,0
291047,57,admin.,married,secondary,no,7982,yes,no,cellular,18,nov,543,2,-1,0,unknown,0
461146,34,housemaid,married,tertiary,no,16,yes,no,unknown,18,jun,70,1,-1,0,unknown,0
104138,39,blue-collar,married,primary,no,879,yes,no,unknown,16,may,755,3,-1,0,unknown,0
356205,30,technician,married,secondary,no,1450,no,no,cellular,21,aug,119,4,-1,0,unknown,0
231995,38,management,married,tertiary,no,-15,no,no,cellular,20,aug,95,3,-1,0,unknown,0
233016,45,management,divorced,tertiary,no,892,yes,no,unknown,21,may,112,2,-1,0,unknown,0
74452,35,blue-collar,married,secondary,no,-557,yes,yes,unknown,27,may,293,1,-1,0,unknown,0
198373,37,management,married,tertiary,no,3696,no,no,cellular,30,apr,464,1,-1,0,unknown,0
711393,30,student,single,secondary,no,7,no,no,unknown,4,sep,27,1,-1,0,unknown,0
326565,35,management,married,tertiary,no,0,yes,no,cellular,19,nov,67,1,-1,0,unknown,0
49729,30,unemployed,married,secondary,no,2017,yes,no,cellular,17,nov,70,1,-1,0,unknown,0
245246,32,technician,married,tertiary,no,1171,no,no,cellular,19,aug,104,2,-1,0,unknown,0
436316,30,technician,single,tertiary,no,1186,no,no,cellular,21,aug,696,3,-1,0,unknown,1
337439,59,blue-collar,married,primary,no,594,yes,no,unknown,14,may,225,2,-1,0,unknown,0
291843,39,blue-collar,married,unknown,no,827,no,no,unknown,16,jun,456,2,-1,0,unknown,0
636290,46,blue-collar,married,secondary,no,3269,yes,no,unknown,15,may,121,1,-1,0,unknown,0
88411,31,technician,single,tertiary,no,676,no,no,cellular,21,aug,117,2,-1,0,unknown,0
28047,38,technician,married,secondary,no,591,yes,no,cellular,29,jul,164,2,-1,0,unknown,0
67676,45,blue-collar,married,primary,no,-160,yes,yes,cellular,25,jul,76,2,-1,0,unknown,0
722029,34,services,single,secondary,no,2761,yes,no,unknown,19,jun,15,6,-1,0,unknown,0
646895,56,management,married,tertiary,no,1139,yes,no,cellular,24,jul,735,1,-1,0,unknown,0
490629,35,blue-collar,married,secondary,no,654,yes,yes,cellular,10,jul,654,1,-1,0,unknown,1
500892,45,technician,divorced,secondary,no,707,no,no,cellular,30,apr,708,2,-1,0,unknown,1
516625,36,management,married,tertiary,no,2161,no,no,cellular,8,sep,506,2,183,5,success,1
18236,44,technician,married,secondary,no,508,no,no,cellular,22,aug,139,2,-1,0,unknown,0
552688,36,blue-collar,married,secondary,no,812,no,no,cellular,30,jul,8,3,-1,0,unknown,0
521893,33,blue-collar,married,primary,no,0,yes,no,unknown,20,may,225,1,-1,0,unknown,0
621547,47,management,married,tertiary,no,0,yes,yes,cellular,21,nov,73,3,102,4,other,0
681278,31,blue-collar,married,secondary,no,1466,yes,yes,cellular,14,may,238,2,-1,0,unknown,0
477731,46,technician,married,secondary,no,957,yes,no,cellular,30,mar,79,2,-1,0,unknown,0
597121,34,management,married,tertiary,no,690,yes,no,unknown,20,may,78,1,-1,0,unknown,0
562177,53,services,married,secondary,no,0,no,no,cellular,2,feb,121,1,-1,0,unknown,0
371924,50,management,married,tertiary,no,617,no,no,cellular,19,aug,94,2,-1,0,unknown,0
493654,37,management,divorced,tertiary,no,890,yes,no,cellular,22,aug,628,4,-1,0,unknown,1
588986,29,admin.,married,secondary,no,4318,yes,no,unknown,19,jun,14,14,-1,0,unknown,0
48390,53,self-employed,divorced,tertiary,no,3718,yes,no,unknown,19,may,397,1,-1,0,unknown,0
477013,44,blue-collar,married,secondary,no,1031,yes,no,unknown,3,jun,86,3,-1,0,unknown,0
443050,49,management,married,tertiary,no,49,yes,no,cellular,17,nov,121,1,-1,0,unknown,0
178342,34,technician,married,secondary,no,-191,yes,no,cellular,18,jul,73,3,-1,0,unknown,0
380599,35,technician,married,secondary,no,2160,yes,no,cellular,8,apr,1013,1,313,1,failure,0
517081,43,services,married,secondary,no,0,yes,no,cellular,31,jul,81,3,-1,0,unknown,0
87291,59,retired,married,secondary,no,0,no,no,cellular,22,aug,55,2,-1,0,unknown,0
723046,39,technician,divorced,secondary,no,-2,yes,no,cellular,22,jul,198,1,-1,0,unknown,0
128302,28,blue-collar,married,secondary,no,-542,yes,no,cellular,7,may,296,5,-1,0,unknown,0
651724,32,technician,single,secondary,no,-149,yes,no,cellular,7,may,546,2,294,1,other,0
408177,41,blue-collar,married,secondary,no,1663,yes,no,cellular,19,nov,135,2,-1,0,unknown,0
471315,29,unemployed,single,tertiary,no,991,no,no,cellular,17,feb,652,2,-1,0,unknown,1
475959,34,management,married,tertiary,no,20,yes,no,cellular,20,aug,75,4,-1,0,unknown,0
457015,42,management,married,tertiary,no,0,no,no,cellular,18,aug,87,3,-1,0,unknown,0
651821,30,admin.,married,secondary,no,626,yes,yes,unknown,12,may,174,3,-1,0,unknown,0
446947,44,admin.,single,secondary,no,1158,no,no,cellular,30,jul,110,24,-1,0,unknown,0
536044,46,services,married,secondary,no,26,yes,no,cellular,30,jul,635,1,458,1,failure,1
671195,39,technician,married,secondary,no,467,yes,no,cellular,6,may,87,2,-1,0,unknown,0
512448,26,student,single,secondary,no,830,no,no,cellular,1,sep,261,1,-1,0,unknown,1
159771,42,management,married,tertiary,no,556,yes,no,unknown,14,may,127,1,-1,0,unknown,0
688715,32,technician,married,tertiary,no,130,no,no,cellular,8,aug,76,2,-1,0,unknown,0
411362,39,technician,married,secondary,no,484,yes,no,cellular,18,may,638,2,-1,0,unknown,1
355421,30,services,married,secondary,no,2523,yes,no,unknown,28,may,178,2,-1,0,unknown,0
294261,39,services,married,secondary,no,1042,yes,no,cellular,28,jan,68,1,-1,0,unknown,0
616909,31,services,divorced,secondary,no,-224,yes,yes,unknown,3,jun,187,1,-1,0,unknown,0
171560,44,blue-collar,married,secondary,no,598,yes,no,cellular,31,jul,83,2,-1,0,unknown,0
3438,30,services,single,secondary,no,393,yes,yes,cellular,20,apr,663,3,-1,0,unknown,0
151040,25,student,single,tertiary,no,591,no,no,cellular,22,may,155,1,-1,0,unknown,0
372886,26,blue-collar,married,secondary,no,8,yes,no,unknown,9,may,209,3,-1,0,unknown,0
55362,44,admin.,divorced,secondary,no,-547,yes,no,unknown,13,may,49,1,-1,0,unknown,0
372970,60,technician,married,tertiary,no,3613,no,no,cellular,12,aug,531,2,-1,0,unknown,0
475317,31,self-employed,married,tertiary,no,3064,yes,no,cellular,20,nov,787,2,-1,0,unknown,0
425530,54,admin.,divorced,secondary,no,496,yes,no,unknown,12,may,102,2,-1,0,unknown,0
59224,30,management,married,tertiary,no,0,no,no,cellular,28,aug,60,15,-1,0,unknown,0
440330,41,blue-collar,married,primary,no,-41,yes,no,unknown,8,may,180,1,-1,0,unknown,0
563282,69,retired,divorced,primary,no,3946,no,no,telephone,18,jul,97,1,-1,0,unknown,0
112325,57,management,married,tertiary,no,0,no,no,cellular,22,aug,117,4,-1,0,unknown,0
60707,35,management,divorced,tertiary,no,0,no,no,cellular,22,aug,67,12,-1,0,unknown,0
473172,30,technician,single,tertiary,no,942,yes,no,cellular,3,feb,163,2,-1,0,unknown,0
680120,39,technician,married,secondary,no,4758,yes,no,cellular,22,aug,1395,7,-1,0,unknown,1
649175,50,services,married,primary,no,27,yes,no,unknown,9,may,21,1,-1,0,unknown,0
6297,36,unemployed,divorced,tertiary,no,0,no,no,telephone,1,sep,122,1,92,4,success,0
